;;;;;;;;;Participante doador;;Participante tomador;
JBSS32;106;0,01%;102.144.377;Balcão;28/04/2026;18:18:54;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
MGLU3;1.000;21,84%;102.156.830;Balcão;28/04/2026;18:18:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;245.233;0,05%;102.216.727;Balcão;28/04/2026;18:16:52;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;200.000;0,05%;102.216.725;Balcão;28/04/2026;18:16:51;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.000;0,05%;102.216.716;Balcão;28/04/2026;18:16:51;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;3.000;0,05%;102.216.726;Balcão;28/04/2026;18:16:51;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.000;0,05%;102.216.719;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;5.000;0,05%;102.216.717;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;5.700;0,05%;102.216.724;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.000;0,05%;102.216.722;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;5.600;0,05%;102.216.720;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.020;0,05%;102.216.723;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;4.700;0,05%;102.216.721;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;2.750;0,05%;102.216.713;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;10.000;0,05%;102.216.714;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;6.300;0,05%;102.216.718;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;489.449;0,05%;102.216.715;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;4.164;0,05%;102.216.709;Balcão;28/04/2026;18:16:50;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;2.000;0,05%;102.216.712;Balcão;28/04/2026;18:16:49;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.200;0,05%;102.216.710;Balcão;28/04/2026;18:16:49;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;2.700;0,05%;102.216.711;Balcão;28/04/2026;18:16:49;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;2.184;0,05%;102.216.708;Balcão;28/04/2026;18:16:49;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;6.000;0,05%;102.216.707;Balcão;28/04/2026;18:16:49;Novo (0);Regular (1);27;SANTANDER CCVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;1.832.632;0,10%;102.216.692;Balcão;28/04/2026;18:16:07;Novo (0);Regular (1);77;CITIGROUP GLOBAL MARKETS BRASIL CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGPS3;1.410;0,16%;102.212.806;Balcão;28/04/2026;18:15:02;Novo (0);Regular (1);39;AGORA CTVM S/A;8;UBS BRASIL CCTVM S/A
GGPS3;1.707;0,16%;102.212.807;Balcão;28/04/2026;18:15:01;Novo (0);Regular (1);39;AGORA CTVM S/A;8;UBS BRASIL CCTVM S/A
CYRE3;2.543;7,48%;102.215.557;Eletrônico D+1;28/04/2026;18:12:22;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
AXIA3;8.396;0,10%;102.213.363;Balcão;28/04/2026;18:10:00;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;145;0,10%;102.213.361;Balcão;28/04/2026;18:10:00;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;5.042;0,10%;102.213.373;Balcão;28/04/2026;18:09:59;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;618;0,10%;102.213.366;Balcão;28/04/2026;18:09:59;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;2.669;0,10%;102.213.356;Balcão;28/04/2026;18:09:58;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;212;0,10%;102.213.354;Balcão;28/04/2026;18:09:58;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;2.407;0,10%;102.213.371;Balcão;28/04/2026;18:09:58;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;43.748;0,10%;102.213.368;Balcão;28/04/2026;18:09:58;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;9.195;0,10%;102.213.352;Balcão;28/04/2026;18:09:57;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;119;0,10%;102.213.372;Balcão;28/04/2026;18:09:57;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;330;0,10%;102.213.353;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;122;0,10%;102.213.360;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;596;0,10%;102.213.369;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;3.521;0,10%;102.213.355;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;6.227;0,10%;102.213.358;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;2.466;0,10%;102.213.370;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;5.831;0,10%;102.213.365;Balcão;28/04/2026;18:09:56;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;23.218;0,10%;102.213.367;Balcão;28/04/2026;18:09:55;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;111;0,10%;102.213.362;Balcão;28/04/2026;18:09:55;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
AXIA3;5.027;0,10%;102.213.357;Balcão;28/04/2026;18:09:55;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
CSMG3;200;2,61%;102.201.924;Eletrônico D+1;28/04/2026;18:09:15;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGPS3;2.939;0,16%;102.212.006;Balcão;28/04/2026;18:06:49;Novo (0);Regular (1);346;DAYCOVAL CTVM LTDA;23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A
SLCE3;1.100;0,03%;102.216.158;Balcão;28/04/2026;18:03:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.155;0,03%;102.216.119;Balcão;28/04/2026;18:03:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;600;2,62%;102.212.323;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
SLCE3;3.777;0,03%;102.216.106;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.652;0,03%;102.216.156;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.500;0,03%;102.216.152;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.700;0,03%;102.216.151;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.599;0,03%;102.216.153;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.104;0,03%;102.216.154;Balcão;28/04/2026;18:03:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.700;0,03%;102.216.148;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.600;0,03%;102.216.149;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.125;0,03%;102.216.141;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.125;0,03%;102.216.142;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.130;0,03%;102.216.139;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.624;0,03%;102.216.140;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.487;0,03%;102.216.137;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.487;0,03%;102.216.136;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.600;0,03%;102.216.135;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.500;0,03%;102.216.127;Balcão;28/04/2026;18:03:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.599;0,03%;102.216.125;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.125;0,03%;102.216.129;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.600;0,03%;102.216.134;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.599;0,03%;102.216.131;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.096;0,03%;102.216.130;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;850;0,03%;102.216.128;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.132;0,03%;102.216.133;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.160;0,03%;102.216.084;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.125;0,03%;102.216.104;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.487;0,03%;102.216.126;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;2.011;0,03%;102.216.113;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.100;0,03%;102.216.115;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.543;0,03%;102.216.116;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.123;0,03%;102.216.120;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.749;0,03%;102.216.112;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.506;0,03%;102.216.124;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.124;0,03%;102.216.123;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.665;0,03%;102.216.109;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;4.000;0,03%;102.216.122;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.125;0,03%;102.216.118;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.122;0,03%;102.216.114;Balcão;28/04/2026;18:03:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;4.081;0,03%;102.216.117;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.624;0,03%;102.216.110;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.400;0,03%;102.216.121;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;4.257;0,03%;102.216.089;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.098;0,03%;102.216.111;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.138;0,03%;102.216.062;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;852;0,03%;102.216.096;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;3.500;0,03%;102.216.107;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;4.100;0,03%;102.216.103;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.104;0,03%;102.216.108;Balcão;28/04/2026;18:03:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
