;;;;;;;;;Participante doador;;Participante tomador;
MOVI3;336;0,25%;102.683.438;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TEND3;40;0,07%;102.683.439;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CVCB3;207;4,61%;102.683.433;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRSR6;1.000;0,20%;102.683.431;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMTO3;630;2,11%;102.683.432;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRSR6;50;0,20%;102.683.428;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CVCB3;600;4,61%;102.683.430;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRAV3;401;0,40%;102.683.427;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRAV3;503;0,40%;102.683.426;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RENT4;20;0,80%;102.683.429;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CVCB3;2.000;4,61%;102.683.425;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;1;0,02%;102.683.424;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;1;0,03%;102.683.423;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;1;0,02%;102.683.422;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RECV3;120;5,47%;102.683.421;Balcão;05/05/2026;18:58:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;196;0,03%;102.683.420;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;1;0,03%;102.683.419;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1;3,88%;102.683.418;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;100;51,32%;102.683.416;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;1;0,02%;102.683.417;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;200;51,32%;102.683.414;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRAV3;2.696;0,40%;102.683.415;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;365;1,78%;102.683.413;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSNA3;122;1,11%;102.683.411;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;100;0,21%;102.683.403;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;812;0,44%;102.683.407;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;26;0,03%;102.683.412;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;100;0,44%;102.683.409;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
B3SA3;241;0,07%;102.683.408;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;620;0,03%;102.683.404;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;700;0,05%;102.683.406;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;5;51,32%;102.683.405;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;76;51,32%;102.683.410;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;10;0,23%;102.683.402;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;379;0,05%;102.683.401;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;90;0,44%;102.683.398;Balcão;05/05/2026;18:58:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;87;0,23%;102.683.400;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;40;0,23%;102.683.399;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSAN3;100;0,05%;102.683.396;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;2;0,44%;102.683.373;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIG4;20;0,18%;102.683.365;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;4;0,02%;102.683.369;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;1;0,23%;102.683.397;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;36;0,44%;102.683.395;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;887;0,44%;102.683.394;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
B3SA3;100;0,07%;102.683.393;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;23;0,09%;102.683.389;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMZO34;20;0,45%;102.683.392;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;200;0,23%;102.683.391;Balcão;05/05/2026;18:58:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AVGO34;358;0,04%;102.683.390;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;400;0,44%;102.683.388;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALPA4;450;0,08%;102.683.387;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMZO34;20;0,45%;102.683.386;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;200;0,44%;102.683.384;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;134;0,05%;102.683.383;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALPA4;100;0,08%;102.683.380;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;2;0,02%;102.683.385;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;9;51,32%;102.683.382;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;10;0,02%;102.683.381;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;1.400;0,05%;102.683.379;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;16;0,02%;102.683.376;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;14;0,02%;102.683.378;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
B3SA3;210;0,07%;102.683.377;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;131;0,05%;102.683.375;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;400;0,44%;102.683.370;Balcão;05/05/2026;18:58:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;30;0,44%;102.683.374;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;983;0,03%;102.683.372;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;100;0,44%;102.683.368;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;1.000;0,44%;102.683.366;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AUAU3;35.846;0,04%;102.683.367;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMZO34;11;0,45%;102.683.371;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;27;0,09%;102.683.364;Balcão;05/05/2026;18:58:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR3;32.300;1,21%;102.681.744;Eletrônico D+1;05/05/2026;18:52:39;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
PETR3;967.700;1,21%;102.681.743;Eletrônico D+1;05/05/2026;18:52:36;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
BBAS3;500;0,03%;102.683.356;Balcão;05/05/2026;18:48:47;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PCAR3;1.000;32,46%;102.683.302;Balcão;05/05/2026;18:48:46;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
