;;;;;;;;;Participante doador;;Participante tomador;
USIM5;20;0,07%;110.746.044;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
VIVT3;2;0,11%;110.746.040;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;216;51,85%;110.746.042;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BMGB4;100;0,08%;110.746.041;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;140;4,10%;110.746.043;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;100;51,85%;110.746.039;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;334;0,07%;110.746.038;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;30;51,85%;110.746.037;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;100;51,85%;110.746.036;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;511;51,85%;110.746.035;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;182;51,85%;110.746.033;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;338;51,85%;110.746.034;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JALL3;520;0,04%;110.746.032;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
WEGE3;100;0,02%;110.746.031;Balcão;13/08/2026;19:08:39;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
VIVT3;23;0,11%;110.746.028;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TRXF11;13;0,05%;110.746.030;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITSA4;10;0,02%;110.746.029;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;50;51,85%;110.746.026;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;500;0,07%;110.746.025;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
IVVB11;21;0,90%;110.746.027;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;24;0,03%;110.746.024;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;55;4,10%;110.746.023;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;5;0,07%;110.746.022;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;20;51,85%;110.746.021;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;200;51,85%;110.746.020;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;64;4,10%;110.746.018;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
IVVB11;1;0,90%;110.746.019;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;377;51,85%;110.746.012;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;400;51,85%;110.746.009;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;400;51,85%;110.746.017;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JALL3;2.791;0,04%;110.746.015;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;57;51,85%;110.746.006;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;60;39,95%;110.746.008;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;124;0,03%;110.746.014;Balcão;13/08/2026;19:08:38;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;10;0,50%;110.746.016;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HGRU11;24;0,14%;110.746.013;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;5;0,03%;110.746.011;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;325;4,10%;110.746.007;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TSMC34;1;0,07%;110.745.962;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;164;0,07%;110.746.010;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;500;0,07%;110.746.003;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;2.500;0,07%;110.746.005;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;555;0,07%;110.746.004;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JALL3;1.100;0,04%;110.746.002;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;570;51,85%;110.746.000;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;36;0,50%;110.746.001;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;104;51,85%;110.745.999;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SUZB3;1.000;0,01%;110.745.955;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;54;0,50%;110.745.998;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;10;0,20%;110.745.997;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;200;0,50%;110.745.995;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;494;51,85%;110.745.996;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;5;0,20%;110.745.994;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;55;0,50%;110.745.990;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;400;51,85%;110.745.993;Balcão;13/08/2026;19:08:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;43;0,03%;110.745.992;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;56;4,10%;110.745.987;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HGRU11;366;0,14%;110.745.983;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;256;51,85%;110.745.988;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;3.800;0,07%;110.745.989;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;5;0,50%;110.745.991;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HAPV3;423;0,19%;110.745.986;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HAPV3;200;0,19%;110.745.985;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;1.562;0,07%;110.745.981;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;310;0,03%;110.745.978;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;1;0,50%;110.745.980;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TRXF11;47;0,05%;110.745.984;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;339;4,10%;110.745.982;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;543;51,85%;110.745.977;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
IVVB11;72;0,90%;110.745.979;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;870;4,10%;110.745.976;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;7.000;0,07%;110.745.975;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAIZ4;280;7,74%;110.745.974;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;20;0,03%;110.745.973;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;283;4,10%;110.745.971;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAIZ4;220;7,74%;110.745.968;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RECV3;20;1,44%;110.745.970;Balcão;13/08/2026;19:08:36;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;10;0,03%;110.745.969;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HGLG11;13;0,15%;110.745.967;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;52;0,50%;110.745.966;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;26;0,20%;110.745.972;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;3;0,20%;110.745.965;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAPT4;200;0,08%;110.745.963;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;190;4,10%;110.745.964;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;670;51,85%;110.745.961;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;65;0,03%;110.745.960;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;900;0,07%;110.745.959;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JALL3;19.759;0,04%;110.745.958;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;500;4,10%;110.745.954;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAPT4;21;0,08%;110.745.957;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;16;0,20%;110.745.953;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;100;0,02%;110.745.956;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;590;51,85%;110.745.946;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;5;0,50%;110.745.945;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SANB11;1;3,15%;110.745.921;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TEND3;1.000;0,13%;110.745.951;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;4;0,03%;110.745.950;Balcão;13/08/2026;19:08:35;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.000;51,85%;110.745.949;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;619;51,85%;110.745.947;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;100;0,20%;110.745.948;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;36;0,50%;110.745.952;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RANI3;1.200;0,02%;110.745.944;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;46;0,03%;110.745.917;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
FLRY3;1.050;8,05%;110.745.913;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;60;0,20%;110.745.916;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;300;0,20%;110.745.911;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MXRF11;1.550;0,11%;110.745.912;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SOJA3;55;1,30%;110.745.938;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SOJA3;25;1,30%;110.745.943;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;500;51,85%;110.745.940;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAPT4;2.674;0,08%;110.745.942;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;594;51,85%;110.745.937;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAPT4;6.105;0,08%;110.745.941;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SOJA3;20;1,30%;110.745.939;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.235;51,85%;110.745.936;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GMAT3;1.000;1,61%;110.745.931;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GOLD11;500;0,08%;110.745.934;Balcão;13/08/2026;19:08:34;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;10;0,20%;110.745.935;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RCSL4;50;0,63%;110.745.933;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;823;51,85%;110.745.932;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
USIM5;1.892;0,07%;110.745.929;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;1;0,20%;110.745.930;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.136;51,85%;110.745.928;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;2.100;51,85%;110.745.902;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;96;0,50%;110.745.907;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SIMH3;100;0,06%;110.745.908;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;470;0,03%;110.745.914;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ONCO3;2.000;21,20%;110.745.903;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MXRF11;1;0,11%;110.745.905;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;937;51,85%;110.745.910;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.000;51,85%;110.745.915;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;600;51,85%;110.745.904;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;9;0,03%;110.745.909;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
NATU3;43;140,68%;110.745.901;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;262;0,20%;110.745.898;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.131;51,85%;110.745.895;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;10;0,03%;110.745.899;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;40;0,03%;110.745.862;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MUTC34;70;0,04%;110.745.855;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;20;0,03%;110.745.853;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;50;0,03%;110.745.854;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.983;51,85%;110.745.900;Balcão;13/08/2026;19:08:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;2.170;51,85%;110.745.897;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GRND3;80;0,20%;110.745.894;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GGBR4;14;0,07%;110.745.893;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;20;0,03%;110.745.896;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIN3;1.784;51,85%;110.745.886;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GGBR4;4;0,07%;110.745.891;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MXRF11;510;0,11%;110.745.892;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MXRF11;2;0,11%;110.745.887;Balcão;13/08/2026;19:08:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
