;;;;;;;;;Participante doador;;Participante tomador;
ITUB4;5.991;0,02%;102.930.992;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;23;0,05%;102.930.988;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;10;5,13%;102.930.968;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;66;0,07%;102.930.989;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;700;0,07%;102.930.986;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITUB4;171;0,02%;102.930.983;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;28;0,05%;102.930.981;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;200;20,89%;102.930.961;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;74;0,10%;102.930.980;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITUB4;229;0,02%;102.930.979;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;35;0,05%;102.930.982;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SANB11;10;1,52%;102.930.951;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;25;20,89%;102.930.958;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1;5,13%;102.930.973;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;100;0,07%;102.930.977;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;2;0,05%;102.930.954;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;1;0,08%;102.930.967;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;1.300;0,07%;102.930.966;Balcão;07/05/2026;18:57:33;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;484;0,08%;102.930.976;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LIGT3;30;4,97%;102.930.975;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;713;0,07%;102.930.974;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
UNIP6;1;0,06%;102.930.948;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
NATU3;100;0,82%;102.930.970;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;1.178;0,07%;102.930.971;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;60;0,13%;102.930.972;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;184;0,08%;102.930.969;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
INTB3;15;0,13%;102.930.952;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
VALE3;25;0,03%;102.930.953;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;1;0,28%;102.930.944;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;844;5,13%;102.930.960;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRSR6;10;0,20%;102.930.940;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MRVE3;200;0,09%;102.930.959;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GOAU4;19;0,06%;102.930.962;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;180;0,05%;102.930.957;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;600;0,05%;102.930.956;Balcão;07/05/2026;18:57:32;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;100;0,05%;102.930.964;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;574;5,13%;102.930.936;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BSLV39;3;0,10%;102.930.945;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
NATU3;41;0,82%;102.930.965;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITLC34;9;0,10%;102.930.955;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;50;0,05%;102.930.950;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;162;0,05%;102.930.949;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
NATU3;9;0,82%;102.930.963;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;5;0,03%;102.930.947;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;12.371;0,28%;102.931.059;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
TTEN3;1.000;0,03%;102.931.057;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
ITUB3;1;0,03%;102.931.034;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;374;0,13%;102.931.058;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
KLBN11;10;0,10%;102.931.037;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JBSS32;20;0,08%;102.931.033;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;300;0,07%;102.931.035;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
UNIP6;206;0,06%;102.931.036;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SOJA3;10;7,70%;102.931.032;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;300;0,07%;102.931.031;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TTEN3;16.660;0,03%;102.931.054;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;189;0,14%;102.931.056;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;1.059;0,14%;102.931.055;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;48.264;0,14%;102.931.053;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;6.997;0,14%;102.931.052;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;11.037;0,14%;102.931.050;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;216;0,14%;102.931.051;Balcão;07/05/2026;18:57:31;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
SMFT3;38;0,05%;102.931.030;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITUB4;10;0,02%;102.931.028;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;1;0,05%;102.931.027;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSAN3;10;0,05%;102.931.023;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;230;0,10%;102.931.029;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;39;0,05%;102.931.025;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSUD3;2.000;7,21%;102.931.046;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
LREN3;18.226;0,13%;102.931.047;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;252;0,14%;102.931.048;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
INTB3;770;0,13%;102.931.024;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;2.678;0,14%;102.931.049;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
CSAN3;1;0,05%;102.931.026;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ITLC34;1;0,10%;102.931.022;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;100;0,10%;102.931.020;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR3;421;1,03%;102.931.021;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
POMO4;2;0,08%;102.931.015;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAIZ4;2.000;13,06%;102.931.018;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
KLBN11;1.882;0,10%;102.931.017;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PNVL3;50;0,06%;102.931.019;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CPLE3;332;0,08%;102.931.016;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
UNIP6;5;0,06%;102.931.013;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;10.771;0,14%;102.931.045;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;4.781;0,14%;102.931.044;Balcão;07/05/2026;18:57:30;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PSSA3;9;0,03%;102.931.011;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;3.138;0,28%;102.931.043;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
TGMA3;11;0,58%;102.931.014;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;212;0,14%;102.931.041;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
PRIO3;3.544;0,14%;102.931.042;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
ITUB4;100;0,02%;102.931.009;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRSR6;6;0,20%;102.931.012;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
IVVB11;5;0,40%;102.931.010;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;1;0,74%;102.931.008;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;2;0,05%;102.931.007;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;87;0,07%;102.931.006;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PNVL3;100;0,06%;102.931.004;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;258;0,10%;102.931.005;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE11;21;0,74%;102.931.003;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVV11;1;0,31%;102.931.001;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SUZB3;131;0,15%;102.930.996;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GOAU4;681;0,06%;102.930.998;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
VIVT3;1;0,07%;102.930.984;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
VULC3;2.000;0,29%;102.930.985;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EGIE3;700;0,89%;102.930.941;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;42;20,89%;102.930.934;Balcão;07/05/2026;18:57:29;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRSR6;110;0,20%;102.930.946;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;40;0,05%;102.930.938;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;36;37,15%;102.930.943;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;530;5,13%;102.930.937;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;50;0,03%;102.930.939;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;400;0,13%;102.930.942;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;100;5,13%;102.930.931;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;83;0,05%;102.930.930;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;75;0,04%;102.930.929;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;70;0,28%;102.930.935;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;100;5,13%;102.930.926;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GMAT3;20;18,68%;102.930.933;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMAL11;60;3,81%;102.930.920;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;320;20,89%;102.930.921;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;60;0,13%;102.930.932;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;6;0,04%;102.930.927;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;70;0,04%;102.930.925;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;186;0,05%;102.930.928;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;433;0,05%;102.930.923;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;40;0,04%;102.930.922;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SMFT3;669;0,05%;102.930.924;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;4.316;0,05%;102.930.914;Balcão;07/05/2026;18:57:28;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;226;5,13%;102.930.918;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;10;9,85%;102.930.912;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;819;5,13%;102.930.919;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;300;5,13%;102.930.916;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;6.096;5,13%;102.930.915;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1.000;5,13%;102.930.917;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;50;0,03%;102.930.909;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;175;20,89%;102.930.913;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EGIE3;15;0,89%;102.930.910;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;100;0,04%;102.930.911;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;15;0,04%;102.930.908;Balcão;07/05/2026;18:57:27;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;400;0,05%;102.930.904;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ASAI3;500;1,59%;102.930.901;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RECV3;100;5,16%;102.930.907;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBSE3;1;0,04%;102.930.905;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBDC4;260;0,05%;102.930.906;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AUAU3;700;0,04%;102.930.903;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALOS3;2;0,07%;102.930.898;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;1.100;0,52%;102.930.902;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
B3SA3;1;0,06%;102.930.899;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;2.240;46,43%;102.930.900;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;338;20,89%;102.930.894;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RIAA3;200;0,27%;102.930.895;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;200;0,03%;102.930.897;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ECOR3;10;0,47%;102.930.893;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;1;0,03%;102.930.896;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
S2GM34;1.424;59,45%;102.930.892;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CSMG3;10;0,10%;102.930.887;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;1;0,13%;102.930.884;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LWSA3;1;0,25%;102.930.890;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EGIE3;18;0,89%;102.930.879;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LWSA3;499;0,25%;102.930.891;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;1.490;0,05%;102.930.889;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DESK3;2;0,39%;102.930.888;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ABEV3;1;0,52%;102.930.886;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CXSE3;505;0,04%;102.930.885;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;450;0,05%;102.930.882;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALPA4;1;0,08%;102.930.880;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;24;0,03%;102.930.881;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BBAS3;216;0,03%;102.930.878;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;404;0,05%;102.930.875;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURE3;15;0,05%;102.930.883;Balcão;07/05/2026;18:57:26;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALZR11;400;0,24%;102.930.874;Balcão;07/05/2026;18:57:25;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
