;;;;;;;;;Participante doador;;Participante tomador;
BOVA11;10;0,41%;109.588.312;Balcão;31/07/2026;19:20:24;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;5;0,41%;109.588.311;Balcão;31/07/2026;19:20:24;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;7;0,41%;109.588.313;Balcão;31/07/2026;19:20:24;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SUZB3;18;0,02%;109.586.742;Balcão;31/07/2026;19:19:57;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;50;0,02%;109.586.741;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;270;0,02%;109.586.740;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;3.100;0,02%;109.586.739;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;3.496;0,02%;109.586.732;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;500;0,02%;109.586.726;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
SUZB3;200;0,02%;109.586.720;Balcão;31/07/2026;19:19:56;Novo (0);Regular (1);114;ITAU CV S/A;39;AGORA CTVM S/A
PRIO3;1.100;0,02%;109.588.309;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;1.000;5,29%;109.588.310;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
COCE5;300;5,04%;109.588.303;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;303;5,29%;109.588.305;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;590;12,66%;109.588.295;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;1.000;5,29%;109.588.308;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;1.000;5,29%;109.588.307;Balcão;31/07/2026;19:19:52;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
TOTS3;3.000;0,06%;109.588.306;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;500;63,06%;109.588.304;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PSSA3;600;0,03%;109.588.299;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;60;63,06%;109.588.300;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;2.000;0,65%;109.588.302;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
COCE5;300;5,04%;109.588.298;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;800;63,06%;109.588.296;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CXSE3;100;0,13%;109.588.301;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR3;400;0,03%;109.588.297;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;2.499;5,29%;109.588.294;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BBDC4;9;0,01%;109.588.293;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;600;12,66%;109.588.291;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CVCB3;1.198;5,29%;109.588.290;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
NATU3;60;203,84%;109.588.283;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
RAIL3;1.824;0,18%;109.588.292;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
TEXA34;20;10,00%;109.588.288;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VBBR3;100;0,05%;109.588.289;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BLAU3;400;0,07%;109.588.286;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.287;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.284;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;400;12,66%;109.588.285;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VIVT3;400;0,10%;109.588.282;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
UGPA3;100;0,10%;109.588.281;Balcão;31/07/2026;19:19:51;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CURY3;763;0,66%;109.588.280;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;500;0,65%;109.588.279;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;970;12,66%;109.588.276;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VALE3;4.589;0,16%;109.588.278;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.277;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ABEV3;26;1,82%;109.588.273;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR3;3.800;0,03%;109.588.274;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
EMBJ3;47;0,03%;109.588.275;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
M2RV34;70;54,00%;109.588.270;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SIMH3;5.000;0,08%;109.588.271;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CURY3;1.300;0,66%;109.588.272;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
AZEV4;200;14,02%;109.588.265;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;2;0,41%;109.588.268;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.266;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
TEXA34;10;10,00%;109.588.269;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.262;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MLAS3;3.500;0,33%;109.588.264;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CURY3;1.237;0,66%;109.588.260;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;100;12,66%;109.588.267;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
DIRR3;1.000;0,05%;109.588.263;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ISAE4;3.000;0,34%;109.588.259;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VBBR3;100;0,05%;109.588.256;Balcão;31/07/2026;19:19:50;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
KLBN11;1.000;0,45%;109.588.258;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;3.553;0,65%;109.588.261;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;2;0,41%;109.588.255;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PRIO3;11;0,02%;109.588.257;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;100;63,06%;109.588.245;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;2;0,41%;109.588.254;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
AZEV3;3.500;21,90%;109.588.250;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR3;1.500;0,03%;109.588.253;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.252;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;5.000;0,65%;109.588.244;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BRKM5;401;14,35%;109.588.248;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;5;0,41%;109.588.251;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SAPR4;1.500;0,04%;109.588.236;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ALPA4;17;0,13%;109.588.240;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
UGPA3;100;0,10%;109.588.247;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;1.400;0,65%;109.588.249;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;8;0,41%;109.588.241;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;3;0,41%;109.588.243;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;200;63,06%;109.588.234;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
DOTZ3;200;5,46%;109.588.246;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;2;0,41%;109.588.242;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;6.447;0,65%;109.588.239;Balcão;31/07/2026;19:19:49;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
USIM5;8.600;0,06%;109.588.237;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;2;0,41%;109.588.235;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SANB11;70;3,85%;109.588.238;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;763;63,06%;109.588.225;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
TAEE11;300;0,18%;109.588.233;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ABEV3;21;1,82%;109.588.230;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR3;4.000;0,03%;109.588.232;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR3;5.000;0,03%;109.588.229;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR4;300;0,07%;109.588.228;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MCCI11;2;0,15%;109.588.231;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
USIM5;1;0,06%;109.588.227;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SANB11;144;3,85%;109.588.220;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
IGTI11;800;0,20%;109.588.222;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ALPA4;200;0,13%;109.588.217;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BRKM5;599;14,35%;109.588.218;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ALPA4;256;0,13%;109.588.219;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CSNA3;300;0,65%;109.588.223;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
PETR4;6.000;0,07%;109.588.221;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ALPA4;125;0,13%;109.588.226;Balcão;31/07/2026;19:19:48;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SANB11;156;3,85%;109.588.224;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ALPA4;102;0,13%;109.588.214;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
SANB11;100;3,85%;109.588.216;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BOVA11;1;0,41%;109.588.215;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;18;63,06%;109.588.213;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
TIMS3;150;0,05%;109.588.211;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BEEF3;500;1,64%;109.588.210;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CMIN3;200;63,06%;109.588.212;Balcão;31/07/2026;19:19:47;Novo (0);Regular (1);120;GENIAL INSTITUCIONAL CCTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
AXIA3;161.640;0,01%;109.582.712;Balcão;31/07/2026;19:18:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BRKM5;275;14,35%;109.588.184;Balcão;31/07/2026;19:14:42;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;31;0,41%;109.588.183;Balcão;31/07/2026;19:14:42;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZEV3;13;21,90%;109.588.187;Balcão;31/07/2026;19:14:42;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
