;;;;;;;;;Participante doador;;Participante tomador;
JSLG3;134.800;0,14%;110.600.907;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;685;1,87%;110.600.919;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
PMAM3;213.908;1,96%;110.600.910;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
JSLG3;398;0,14%;110.600.911;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
JSLG3;28;0,14%;110.600.923;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;5.146;1,87%;110.600.924;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
JSLG3;250;0,14%;110.600.913;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;10.425;1,87%;110.600.912;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;78.916;1,87%;110.600.915;Balcão;12/08/2026;18:53:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;445;1,87%;110.600.909;Balcão;12/08/2026;18:53:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
JSLG3;8;0,14%;110.600.906;Balcão;12/08/2026;18:53:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ANIM3;2.267;1,87%;110.600.908;Balcão;12/08/2026;18:53:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;8;UBS BRASIL CCTVM S/A
ORVR3;48;1,90%;110.599.716;Balcão;12/08/2026;18:52:34;Novo (0);Regular (1);114;ITAU CV S/A;127;TULLETT PREBON BRASIL CVC LTDA.
CURY3;16.500;120,00%;110.583.410;Balcão;12/08/2026;18:48:30;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
PVBI11;1;0,12%;110.600.904;Balcão;12/08/2026;18:48:09;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURA33;100;0,13%;110.600.861;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;277;4,64%;110.600.898;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;400;0,03%;110.600.893;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;339;4,64%;110.600.905;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;23;12,05%;110.600.882;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;3;0,84%;110.600.885;Balcão;12/08/2026;18:48:07;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
HGRE11;20;0,13%;110.600.866;Balcão;12/08/2026;18:48:06;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;40;3,79%;110.600.865;Balcão;12/08/2026;18:48:06;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PLPL3;537;1,02%;110.600.863;Balcão;12/08/2026;18:48:06;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PSSA3;100;0,30%;110.600.862;Balcão;12/08/2026;18:48:06;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MGLU3;1.000;11,59%;110.600.850;Balcão;12/08/2026;18:48:06;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;20;12,05%;110.600.858;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;180;3,79%;110.600.860;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;130;3,79%;110.600.855;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;590;12,05%;110.600.859;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
KEPL3;787;0,04%;110.600.856;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;20;12,05%;110.600.857;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;385;0,03%;110.600.854;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DIRR3;248;0,05%;110.600.843;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;120;3,79%;110.600.853;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;280;6,83%;110.600.851;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRBI11;200;0,04%;110.600.852;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SYNE3;100;0,16%;110.600.846;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE4;200;0,06%;110.600.849;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MFII11;40;3,50%;110.600.847;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EQTL3;34;0,05%;110.600.848;Balcão;12/08/2026;18:48:05;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TFCO4;1;0,05%;110.600.903;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PVBI11;29;0,12%;110.600.901;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
WEGE3;206;0,02%;110.600.902;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TFCO4;94;0,05%;110.600.896;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;1;6,83%;110.600.900;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;20;6,83%;110.600.899;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TOTS3;187;0,07%;110.600.897;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TOTS3;13;0,07%;110.600.895;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
KNIP11;50;0,09%;110.600.894;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;2;6,83%;110.600.891;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EQTL3;66;0,05%;110.600.890;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MTRE3;1.000;0,29%;110.600.889;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TFCO4;280;0,05%;110.600.887;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PLPL3;463;1,02%;110.600.888;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;397;0,03%;110.600.886;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
KEPL3;213;0,04%;110.600.884;Balcão;12/08/2026;18:48:03;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SBFG3;145;0,07%;110.600.883;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;1;0,03%;110.600.845;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;361;3,79%;110.600.844;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SNAG11;500;1,23%;110.600.842;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SBFG3;500;0,07%;110.600.892;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TFCO4;125;0,05%;110.600.881;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;63;0,03%;110.600.841;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;90;6,83%;110.600.878;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;30;0,03%;110.600.838;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;1;3,79%;110.600.840;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
WEGE3;94;0,02%;110.600.880;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;42;12,05%;110.600.839;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MFII11;10;3,50%;110.600.879;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GOAU4;1.000;0,02%;110.600.836;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;5;12,05%;110.600.837;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SBFG3;130;0,07%;110.600.877;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;1.161;4,64%;110.600.876;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;746;6,83%;110.600.875;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;1.500;0,03%;110.600.835;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIG4;74;0,05%;110.600.834;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;2.784;40,01%;110.600.832;Balcão;12/08/2026;18:48:02;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CMIG4;26;0,05%;110.600.833;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;723;4,64%;110.600.870;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;580;0,03%;110.600.874;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;180;0,03%;110.600.831;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SBFG3;200;0,07%;110.600.872;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;38;3,79%;110.600.873;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;9;40,01%;110.600.830;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MBRF3;300;12,05%;110.600.827;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TECN3;161;6,83%;110.600.869;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DIRR3;652;0,05%;110.600.871;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;9.652;40,01%;110.600.829;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;965;19,80%;110.600.828;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LEVE3;100;0,04%;110.600.867;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;1.200;0,03%;110.600.864;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;639;3,79%;110.600.826;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;31;19,80%;110.600.825;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DIRR3;500;0,05%;110.600.868;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVA11;70;0,84%;110.600.822;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;150;3,79%;110.600.824;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;100;0,03%;110.600.823;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BHIA3;2.555;40,01%;110.600.819;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALOS3;100;0,05%;110.600.820;Balcão;12/08/2026;18:48:01;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;180;3,79%;110.600.821;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;4;19,80%;110.600.816;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
CASH3;161;3,79%;110.600.814;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SBFG3;25;0,07%;110.600.818;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AZZA3;500;22,87%;110.600.815;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
EMBJ3;264;0,03%;110.600.813;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BLAU3;300;0,07%;110.600.811;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRBI11;275;0,04%;110.600.817;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRBI11;25;0,04%;110.600.812;Balcão;12/08/2026;18:48:00;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GGPS3;4.000;0,14%;110.600.777;Balcão;12/08/2026;18:42:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.776;Balcão;12/08/2026;18:42:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.775;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;184;0,14%;110.600.774;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.772;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.773;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;248;0,14%;110.600.771;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.759;Balcão;12/08/2026;18:42:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.769;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;200;0,14%;110.600.768;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.770;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;276;0,14%;110.600.766;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.765;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;230;0,14%;110.600.749;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.764;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;276;0,14%;110.600.763;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.762;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.751;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;210;0,14%;110.600.737;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.740;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;309;0,14%;110.600.761;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;188;0,14%;110.600.748;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;201;0,14%;110.600.746;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;32.923;0,14%;110.600.750;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.742;Balcão;12/08/2026;18:42:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;182;0,14%;110.600.739;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;492;0,14%;110.600.743;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;200;0,14%;110.600.738;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;200;0,14%;110.600.757;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;295;0,14%;110.600.758;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;4.000;0,14%;110.600.767;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;126;0,14%;110.600.760;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;243;0,14%;110.600.747;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;600;0,14%;110.600.730;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;276;0,14%;110.600.733;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;221;0,14%;110.600.745;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;30.148;0,14%;110.600.734;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;200;0,14%;110.600.744;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;197;0,14%;110.600.736;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;39.771;0,14%;110.600.705;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;62;0,14%;110.600.716;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;257;0,14%;110.600.741;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;294;0,14%;110.600.718;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;300;0,14%;110.600.722;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;258;0,14%;110.600.710;Balcão;12/08/2026;18:42:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;199;0,14%;110.600.725;Balcão;12/08/2026;18:42:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;21.458;0,14%;110.600.724;Balcão;12/08/2026;18:42:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;285;0,14%;110.600.715;Balcão;12/08/2026;18:42:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
GGPS3;242;0,14%;110.600.714;Balcão;12/08/2026;18:42:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
