;;;;;;;;;Participante doador;;Participante tomador;
BRCO11;50;0,12%;103.245.234;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AURA33;80;0,32%;103.245.240;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BOVX11;100;2,45%;103.245.237;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRKM5;1.300;13,32%;103.245.229;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MCRE11;100;0,13%;103.245.232;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DIRR3;500;0,04%;103.245.236;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BERK34;18;0,10%;103.245.233;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRKM5;3.000;13,32%;103.245.231;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DXCO3;1.000;3,73%;103.245.235;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
AMER3;2.000;0,21%;103.245.230;Balcão;12/05/2026;18:34:14;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TAEE4;1.000;0,09%;103.245.280;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TUPY3;400;0,06%;103.245.279;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;400;0,05%;103.245.278;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JSLG3;1;0,15%;103.245.275;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
DIRR3;41;0,04%;103.245.273;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RENT3;1;1,12%;103.245.277;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAPT4;1.900;1,00%;103.245.276;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
JSLG3;58;0,15%;103.245.274;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RENT3;55;1,12%;103.245.271;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRKM5;297;13,32%;103.245.272;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TSLA34;500;0,10%;103.245.270;Balcão;12/05/2026;18:34:11;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TGAR11;3;0,12%;103.245.269;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MCRE11;1.310;0,13%;103.245.268;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
INBR32;500;0,02%;103.245.267;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
TGAR11;102;0,12%;103.245.264;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
ALZR11;490;0,26%;103.245.227;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
GMAT3;1.000;15,54%;103.245.226;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;200;0,07%;103.245.262;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RECV3;500;4,40%;103.245.266;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MSFT34;37;0,04%;103.245.265;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BERK34;8;0,10%;103.245.228;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BRKM5;3;13,32%;103.245.261;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MCRE11;1.984;0,13%;103.245.259;Balcão;12/05/2026;18:34:10;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
SEER3;20.000;0,04%;103.243.994;Balcão;12/05/2026;18:33:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SEER3;2.000;0,04%;103.243.918;Balcão;12/05/2026;18:33:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
W1DC34;2;2,00%;103.245.224;Balcão;12/05/2026;18:33:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
S1TX34;1;15,00%;103.245.223;Balcão;12/05/2026;18:32:53;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
PETR4;11;0,05%;103.195.464;Balcão;12/05/2026;18:32:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;16.777;0,05%;103.195.387;Balcão;12/05/2026;18:32:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;76.277;0,05%;103.195.383;Balcão;12/05/2026;18:32:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PETR4;45.716;0,05%;103.195.417;Balcão;12/05/2026;18:32:37;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
S1BS34;100;35,00%;103.245.222;Balcão;12/05/2026;18:32:36;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
QCOM34;15;12,08%;103.245.221;Balcão;12/05/2026;18:32:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
LREN3;110.000;0,11%;103.231.293;Balcão;12/05/2026;18:31:48;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;20.000;0,11%;103.231.292;Balcão;12/05/2026;18:31:48;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;263.000;0,11%;103.231.306;Balcão;12/05/2026;18:31:48;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;20.000;0,11%;103.231.275;Balcão;12/05/2026;18:31:48;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
P2AN34;30;28,00%;103.245.219;Balcão;12/05/2026;18:31:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
P2AN34;100;28,00%;103.245.220;Balcão;12/05/2026;18:31:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
LREN3;20.000;0,11%;103.231.269;Balcão;12/05/2026;18:31:45;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;250.000;0,11%;103.231.297;Balcão;12/05/2026;18:31:45;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;215.000;0,11%;103.231.317;Balcão;12/05/2026;18:31:45;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
LREN3;47.000;0,11%;103.231.285;Balcão;12/05/2026;18:31:45;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
MUTC34;5;0,33%;103.245.218;Balcão;12/05/2026;18:31:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
ITUB3;600;0,03%;103.245.217;Balcão;12/05/2026;18:30:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
ITUB3;200;0,03%;103.245.216;Balcão;12/05/2026;18:30:38;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
GENB11;226;0,20%;103.245.214;Balcão;12/05/2026;18:30:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
GENB11;24;0,20%;103.245.215;Balcão;12/05/2026;18:30:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
CMIG3;98;0,09%;103.245.213;Balcão;12/05/2026;18:29:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
C2RW34;10;10,00%;103.245.212;Balcão;12/05/2026;18:29:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
C2OI34;49;0,21%;103.245.211;Balcão;12/05/2026;18:29:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
BSLV39;35;0,10%;103.245.210;Balcão;12/05/2026;18:28:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
BIDU34;45;0,10%;103.245.208;Balcão;12/05/2026;18:27:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
BIDU34;4;0,10%;103.245.209;Balcão;12/05/2026;18:27:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
AZEV4;32.751;14,02%;103.245.206;Balcão;12/05/2026;18:27:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
AZEV4;88;14,02%;103.245.207;Balcão;12/05/2026;18:27:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
EVEN3;5.937;0,16%;103.219.983;Eletrônico D+1;12/05/2026;18:27:22;Novo (0);Regular (1);8;UBS BRASIL CCTVM S/A;8;UBS BRASIL CCTVM S/A
GGPS3;2.883;0,15%;103.219.792;Eletrônico D+1;12/05/2026;18:27:22;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGPS3;9.472;0,15%;103.219.795;Eletrônico D+1;12/05/2026;18:27:22;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
A1MD34;20;0,06%;103.245.205;Balcão;12/05/2026;18:27:10;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
SBSP3;8.390;0,32%;103.218.464;Eletrônico D+1;12/05/2026;18:26:53;Novo (0);Regular (1);8;UBS BRASIL CCTVM S/A;8;UBS BRASIL CCTVM S/A
CPLE3;34;0,08%;103.206.363;Eletrônico D+1;12/05/2026;18:26:23;Novo (0);Regular (1);8;UBS BRASIL CCTVM S/A;8;UBS BRASIL CCTVM S/A
MOVI3;148.323;0,25%;103.245.204;Balcão;12/05/2026;18:25:58;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;1618;IDEAL CTVM S.A.
MOVI3;23.532;0,25%;103.245.203;Balcão;12/05/2026;18:25:56;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;1618;IDEAL CTVM S.A.
GGPS3;276;0,15%;103.219.969;Eletrônico D+1;12/05/2026;18:25:50;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RAIL3;7.046;6,00%;103.223.383;Eletrônico D+1;12/05/2026;18:25:41;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
ABEV3;37.400;0,73%;103.194.236;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
ASAI3;2.750;1,33%;103.194.234;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
ASAI3;416;1,33%;103.194.235;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
BBDC3;120;0,01%;103.195.238;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;200;0,02%;103.195.240;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
BEEF3;3.035;6,62%;103.194.237;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
GMAT3;4.400;12,43%;103.194.238;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
ASAI3;6.534;1,33%;103.194.239;Balcão;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
BBAS3;2.530;0,03%;103.228.811;Eletrônico D+1;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
RAIL3;4.954;6,00%;103.223.382;Eletrônico D+1;12/05/2026;18:25:38;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
